Title,Rating,Votes,Duration,Genre
DarkGame,4.6,3000,1.666666667,Horror
Monster on a Plane,5,2700,1.466666667,Horror
The Killgrin,5.9,99,1.383333333,Horror
Invasive,5.6,827,1.616666667,Horror
Campton Manor,3.4,263,1.383333333,Horror
Saint Catherine,3.4,283,1.433333333,Horror
Demonte Colony 2,6.5,4700,2.4,Horror
Haunt Season,4.9,959,1.35,Horror
The Bunker,4.3,378,1.533333333,Horror
Dancing Village: The Curse Begins,5.7,4300,2.033333333,Horror
The Banished,5,57,1.616666667,Horror
Espantaho,4.8,274,1.5,Horror
Paranoia,4.1,416,1.583333333,Horror
Estela,6,42,1.483333333,Horror
Indera,5.8,20,1.733333333,Horror
The Moogai,5.4,478,1.433333333,Horror
Butchers Book Two: Raghorn,4.1,691,1.466666667,Horror
Hide N Seek,8.8,2300,2.233333333,Horror
#AMFAD: All My Friends Are Dead,4.5,1300,1.516666667,Horror
Sattam En Kaiyil,7.9,2300,2.066666667,Horror
Amityville: Where the Echo Lives,1.5,469,1.483333333,Horror
Kakuda,5.3,6400,1.933333333,Horror
Kang Mak,6.4,934,2.033333333,Horror
404 Run Run,5.7,532,1.733333333,Horror
Goldilocks and the Three Bears: Death and Porridge,2.2,2200,1.366666667,Horror
Curse of the Seven Oceans,5.5,553,1.566666667,Horror
Seeds,4.9,251,1.366666667,Horror
Happy Birthday Luci,9.4,61,1.65,Horror
Wake,3.4,291,1.416666667,Horror
Poison Sangga: The Homewrecker's Curse,6.8,413,1.966666667,Horror
Destroy All Neighbors,5.3,2100,1.416666667,Horror
The Stalking,3.6,55,1.2,Horror
Seven Cemeteries,4.6,680,1.4,Horror
A Fisherman's Tale,5.7,178,1.716666667,Horror
The Containment,4.8,85,1.366666667,Horror
Vincent,6,420,1.533333333,Horror
Retreat,7,26,1.55,Horror
Bad Fish,3.4,357,1.4,Horror
Tenants,4.3,140,1.566666667,Horror
Birthright,5.3,262,1.333333333,Horror
Do You See What I See,5.4,724,1.816666667,Horror
The Woods,3.7,93,1.266666667,Horror
Flesh of the Unforgiven,8.1,60,1.466666667,Horror
The Cursed,4.1,120,1.616666667,Horror
Cocaine Werewolf,2.4,316,1.333333333,Horror
Cora,4.5,962,1.733333333,Horror
Delicate Arch,5,74,1.416666667,Horror
Cellphone,3,763,1.466666667,Horror
The Cellar,5.4,193,1.416666667,Horror
Guardian,4,680,2,Horror
From Darkness,4.9,608,1.583333333,Horror
Cara,5.8,87,1.6,Horror
Wanita Ahli Neraka,4.9,329,1.583333333,Horror
Don't Open the Door,6.6,8400,1.45,Horror
My Boo,6.1,755,2.083333333,Horror
Naalkane Aayama,7.3,2800,1.8,Horror
A Very Special Terrifier Christmas,5.3,42,1.166666667,Horror
Thaghut,5.8,349,1.7,Horror
Ghost Game,3.4,398,1.433333333,Horror
Winter Island,4.6,192,1.7,Horror
Don't Make a Sound,3.5,50,1.333333333,Horror
Nudus,6.5,53,1.566666667,Horror
Festival of the Living Dead,4.3,686,1.466666667,Horror
What Lurks Beneath,4.2,819,1.7,Horror
Kuyang,5.2,518,1.616666667,Horror
Kromoleo,3.9,280,1.333333333,Horror
Nokturno,3.7,234,1.65,Horror
Butchers Book Three: Bonesaw,4.9,145,1.783333333,Horror
Daft State,6,53,1.23,Horror
Skeletons in the Closet,3,580,1.533333333,Horror
The Legend of Lake Hollow,3.7,569,1.466666667,Horror
Camp Pleasant Lake,3.3,2400,1.5,Horror
Horny Teenagers Must Die!,3.2,252,1.4,Horror
The American Backyard,6,287,1.783333333,Horror
Cadi,6.3,4400,2.233333333,Horror
Possessions,3.8,896,1.483333333,Horror
Tsunami Sharks,2.7,112,1.166666667,Horror
Death Streamer,3,244,1.2,Horror
For Sale,4.9,684,1.916666667,Horror
Salve Maria,6.4,548,1.85,Horror
The Beldham,7,49,1.416666667,Horror
Guna guna istri muda,5.2,212,1.633333333,Horror
The Jack in the Box Rises,4.1,857,1.533333333,Horror
Meathook,5.7,17,1.7,Horror
Do Not Open,2.6,292,1.516666667,Horror
Wineville,4.3,308,1.666666667,Horror
The Devil's Disciples,8,51,1.366666667,Horror
Last Night at Terrace Lanes,4.4,665,1.25,Horror
The Vigil,7.4,5,1.616666667,Horror
Dr. Sander's Sleep Cure,6.5,1300,1.7,Horror
Scared to Death,6.6,34,1.633333333,Horror
Are You There?,6.1,82,1.466666667,Horror
Mother Father Sister Brother Frank,5.8,323,1.416666667,Horror
The Only Ones,7.1,31,1.283333333,Horror
I Heart Willie,5.9,124,1.466666667,Horror
Haze,6.4,54,1.266666667,Horror
Alyad Palyad,6.9,1200,2.15,Horror
The Killers,6.1,80,1.983333333,Horror
Granny,7.3,9,0.666666667,Horror
Air Fryer Slaughter,6.1,591,1.5,Horror
Solvent,7.2,461,1.566666667,Horror
Nearing Death,5.7,390,1.6,Horror
Yagna,7.1,2200,2.183333333,Horror
The Ritual,3.6,33,1.666666667,Horror
The Sin,5.3,365,1.716666667,Horror
Replicator,3.8,188,1.25,Horror
Geethanjali Malli Vachindi,4.8,2200,2.4,Horror
The Bad Nun 3,3.2,281,1.2,Horror
Bhootpori,5.7,217,1.833333333,Horror
Family,6.8,33,1.583333333,Horror
Haunted Universities 3,5.4,331,1.983333333,Horror
Dead Name,9,12,1.4,Horror
Pasar Setan,6.7,64,1.6,Horror
Bring on the Damned!,4.9,59,1.9,Horror
Soul Reaper,5.7,341,1.866666667,Horror
The Hostage,4.8,15,1.45,Horror
The Windigo,4.6,728,1.416666667,Horror
Till Death Do Us Part,6.3,286,1.8,Horror
Love Me If You Dare,4.4,488,2.133333333,Horror
Aiden,2.1,140,1.233333333,Horror
Lopaliki Ra Chepta,7.7,1500,1.866666667,Horror
Invited,5.2,261,1.183333333,Horror
Hu Die Da Shia,4.3,66,1.7,Horror
The Family Business,8.8,31,1.483333333,Horror
Chainsaws Were Singing,7.2,393,1.95,Horror
Remnant,2.6,337,1.866666667,Horror
Curse of the Sin Eater,4.9,831,1.5,Horror
Custom,6.6,48,1.266666667,Horror
Blood Debt,5.3,230,1.666666667,Horror
Rita,5.7,308,1.783333333,Horror
Mountain Shark,3.6,178,1.35,Horror
In Our Blood,6.8,52,1.483333333,Horror
Night Shoot,5.5,102,1.633333333,Horror
Clown II,7.6,16,2.35,Horror
Darah Nyai,7.4,7,1.5,Horror
American Werewolf,1.6,126,1.116666667,Horror
Virgo,4.8,113,1.45,Horror
Where is My Head?,6.8,84,1.5,Horror
Salem Witch Doll,2.3,152,1.266666667,Horror
Temurun,4.6,367,1.433333333,Horror
Dreams of flesh,5.7,14,1,Horror
SinÉl,5.1,31,1.2,Horror
You Shall Not Sleep Tonight,4,406,1.283333333,Horror
They Turned Us Into Killers,2.7,271,1.433333333,Horror
Spring Garden,4.5,221,1.5,Horror
House of Ashes,6.5,46,1.583333333,Horror
The Redemption of Sin,5.7,253,1.933333333,Horror
Slashercise,4.9,16,0.966666667,Horror
Perewangan,5.4,188,1.816666667,Horror
Nyctophobia,6.7,1800,1.5,Horror
Deadly Culture: Final Mutation,2.7,59,1.15,Horror
Malice,2.8,49,1.566666667,Horror
Whisper of the Witch,3.9,347,1.583333333,Horror
A Stranger in the Woods,4.8,713,1.383333333,Horror
Betting with Ghost,6.5,101,1.866666667,Horror
History of Evil,3.4,836,1.633333333,Horror
THEDÆMON,6.7,46,1.45,Horror
Book of the Dead,5.3,81,1.5,Horror
Shark Girl,2.6,194,1.366666667,Horror
"Spider Baby, or The Maddest Story Ever Told",5,108,1.2,Horror
"Hemet, or the Landlady Don't Drink Tea",4.3,102,1.483333333,Horror
Killer Influence,2.6,333,1.4,Horror
"Nanay, tatay",7,74,2,Horror
Trinil,4.5,387,1.75,Horror
Psychopomp,9,6,1.6,Horror
Our Happy Place,9.3,37,1.5,Horror
Father's Haunted House,5.9,371,1.55,Horror
H. P. Lovecraft's the Old Ones,3.6,422,1.4,Horror
Crust,6,255,1.7,Horror
Pale Horse,3.7,82,1.45,Horror
The Girl Who Wore Yellow Lace,5.1,38,1.366666667,Horror
Staycation,7.3,122,1.566666667,Horror
Bag of Lies,3.8,603,1.6,Horror
Space Sharks,1.6,345,1.166666667,Horror
Jugaremos en el bosque,4.9,107,1.5,Horror
Hellhounds,3.4,186,1.35,Horror
Una ballena,5.5,214,1.8,Horror
Night Silence,5.5,300,1.866666667,Horror
True Fear,4.6,328,1.533333333,Horror
Burning Butterflies,7.6,101,1.716666667,Horror
Effigy,2.8,268,1.3,Horror
Watch If You Dare To,3.6,12,1.083333333,Horror
Bloody Ishq,3,2200,2.3,Horror
Within the Pines,6.4,21,1.216666667,Horror
A Mother's Embrace,5.8,656,1.5,Horror
Sengkolo: Malam satu suro,5.8,64,1.666666667,Horror
Snakeeater,5.3,283,1.333333333,Horror
Jinn Chapter 1,7.7,68,0.766666667,Horror
Etheria Film Night 2024,7.2,12,1.866666667,Horror
All Hallows' Eve: Inferno,4.3,144,1.233333333,Horror
Wild Animal,8.4,14,0.316666667,Horror
The Ceremony Is About to Begin,4.4,852,1.166666667,Horror
The Last Nightmare Part One,6,82,0.833333333,Horror
Shaman,5.2,73,1.666666667,Horror
Park,6.9,381,1.95,Horror
Darling,5.2,762,2.65,Horror
Lampir,5.5,267,1.616666667,Horror
Mystic Singer,4.9,254,1.6,Horror
The Prodigy,4.6,39,1.383333333,Horror
Mananambal,6.1,37,1.666666667,Horror
Dosen Ghaib: It's Nighttime or You Already Know,4.1,325,1.566666667,Horror
Scream 2,6.4,11,0.516666667,Horror
Alpacalypse,5.8,36,1.283333333,Horror
Sana: Let Me Hear,5.6,88,2.083333333,Horror
Tide,3.5,138,1.366666667,Horror
Ronggeng Kematian,5.3,163,1.633333333,Horror
Ladybug,5.5,34,1.783333333,Horror
Dead Whisper,3.8,571,1.466666667,Horror
Akkada Varu Ikkada Unnaru,9.1,1000,1.716666667,Horror
Séance,8.1,28,1.416666667,Horror
Forgive Me Father,3.5,125,1.283333333,Horror
Vampire Zombies... From Space!,6.8,121,1.633333333,Horror
The Cursed Land,5.5,314,2.133333333,Horror
Final Girl: Halloween,4.6,114,1.416666667,Horror
9 Windows,3.6,333,1.366666667,Horror
A Halloween Feast,4.7,845,1.716666667,Horror
The Clock,3.5,46,1.333333333,Horror
Deadbolt,4.6,337,1.383333333,Horror
Thine Ears Shall Bleed,6.2,1200,1.7,Horror
Members Club,4.6,187,1.5,Horror
Z Zone,3.7,65,1.383333333,Horror
Silent Bite,3.7,532,1.5,Horror
Shark Exorcist 2: Unholy Waters,1.8,161,1.233333333,Horror
Üç Harfliler: Nazar,4.8,198,1.566666667,Horror
Easter Bloody Easter,3.3,325,1.716666667,Horror
Spithood,5.4,1200,0.966666667,Horror
Bloody Bridget,7,54,1.35,Horror
A yard of jackals,7.4,46,1.8,Horror
Guess Who,4.8,378,1.55,Horror
The Notorious Finster,3.9,186,1.883333333,Horror
The Spirit Hunter,4.1,35,1.7,Horror
Manipula,8.5,34,1.566666667,Horror
Snow Angel of Revenge,3.8,65,1.6,Horror
Burning,7.9,15,1.683333333,Horror
There's a Zombie Outside,5.7,74,1.25,Horror
Director's Cut,7.4,103,1.5,Horror
Kutukan Calon Arang,5.5,18,1.683333333,Horror
The Girl Who Cried Her Eyes Out,3.5,779,1.566666667,Horror
"Silent Night, Bloody Night 3: Descent",3.2,213,1.666666667,Horror
Jurnal Risa by Risa Saraswati,4.4,321,1.533333333,Horror
Amityville Bigfoot,3,157,1.466666667,Horror
Jeffrey's Hell,4.8,104,1.333333333,Horror
Massacre at Femur Creek,6.5,653,1.366666667,Horror
People in the Walls,3.3,58,1.55,Horror
Valari,7.9,2600,2.25,Horror
Unnatural,3.7,146,1.716666667,Horror
Salsa,5.7,300,1.666666667,Horror
Terror Zone,3.3,11,1.466666667,Horror
Good Neighbours,3,196,1.4,Horror
The Buildout,4,109,1.166666667,Horror
The Boys,4.6,144,2.183333333,Horror
Dinosaur Hotel 3,2.7,165,1.233333333,Horror
Biaz: Kara Iyenin Laneti,5.1,407,1.483333333,Horror
Huntress,3,89,1.283333333,Horror
Hunters on a White Field,4.9,471,1.666666667,Horror
Scarytales and Deadtime Stories,5.2,19,1.116666667,Horror
Itch!,6.8,8,1.366666667,Horror
HMM Hug Me More,8.1,1100,1.7,Horror
Purgatory Station,3.4,63,1.816666667,Horror
Holnap meghalok,4.2,143,1.416666667,Horror
The Deadly Swarm,2.5,207,1.35,Horror
Amityville Turkey Day,3.1,367,1.566666667,Horror
Migraine,8.2,25,1.083333333,Horror
The Sisters,4.7,165,2.033333333,Horror
Pee Nak 4,4.8,418,1.916666667,Horror
Chateau,4,304,1.383333333,Horror
The Woods Are Real,2.4,476,1.333333333,Horror
Run!,3.4,107,1.433333333,Horror
Obayifo Project,5.1,374,1.183333333,Horror
This Man,5.1,24,1.483333333,Horror
Quadrant,4.3,157,1.216666667,Horror
Lost Angels,6,215,1.6,Horror
Mandira,5.8,1000,2.016666667,Horror
Feet of Death,3.9,246,1.766666667,Horror
Bigfoot Exorcist,2.6,233,1.166666667,Horror
He Sees You When You're Sleeping,4.2,157,1.383333333,Horror
The Camp Host,4.3,304,1.583333333,Horror
Catch a Killer,5.8,16,1.366666667,Horror
El instinto,6.6,126,1.533333333,Horror
Camp Terror,4.5,42,1.833333333,Horror
Pigman,2.5,119,1.633333333,Horror
The Girl in the Trunk,3.4,355,1.5,Horror
Solitude,6,53,1.616666667,Horror
This Never Happened,4.7,391,1.5,Horror
Guys at Parties Like It,3.9,177,1.316666667,Horror
Followers,3.6,261,1.233333333,Horror
Dead Teenagers,3.2,159,1.333333333,Horror
Killington,2.8,191,1.45,Horror
Red Night at Skye's,6.9,16,1.366666667,Horror
Dinner with Leatherface,7.3,44,1.766666667,Horror
Vexanthrone,5.3,25,1.083333333,Horror
Las Tias,4.8,272,1.45,Horror
Mueng non mueng tai,2.3,14,1.65,Horror
Dooba Dooba,6.8,17,1.266666667,Horror
Blood Mountain Massacre,4.9,46,1.483333333,Horror
Deadly Retreat,4.8,114,0.766666667,Horror
Devil,4.5,1600,1.966666667,Horror
Sun,8.3,38,1.25,Horror
Anatema,4.2,227,1.516666667,Horror
Crispy,3.3,100,1.266666667,Horror
Apokrif,8.7,23,1.066666667,Horror
Trizombie,7.3,63,1.366666667,Horror
OMG: O Manchi Ghost,5.1,592,2.083333333,Horror
Video Vision,5.8,20,1.3,Horror
The Box,3.4,83,1.316666667,Horror
Interlopers,5,85,1.766666667,Horror
Water Horse,5.1,264,1.416666667,Horror
Creep Encounters,4,139,1.2,Horror
Spirit Whisker: The Revenant,5.3,65,1.816666667,Horror
The Naughty List of Mr. Scrooge,4.5,216,1.5,Horror
Mister Sleep,3.5,183,1.566666667,Horror
What Happened to Suzy,6.3,96,1.566666667,Horror
Isleen Pines,5.3,739,1.4,Horror
Hüddam 4: Ahmer,4.6,40,1.433333333,Horror
Tu Sangre,3.9,112,1.35,Horror
A Game in the Woods,7,32,1.333333333,Horror
The Carters,5.2,29,1.25,Horror
Carnage for Christmas,4.5,354,1.15,Horror
Bury Your Dead,5.4,84,2.133333333,Horror
Echoes of Crystal Lake: A Friday the 13th Story,8.4,16,0.05,Horror
Hunter of the Night,5.3,62,1.5,Horror
Deadly Culture: Species X,2.9,62,1.183333333,Horror
Halloween: The Hunt of Michael Myers,8.5,14,1.35,Horror
.ask,6.9,94,1.483333333,Horror
Salt Along the Tongue,7.7,10,1.883333333,Horror
Bloody Trip: The Equinox Killer,4.8,85,1.333333333,Horror
Sharkers,4.1,174,1.466666667,Horror
Saka Perawan,5.1,57,1.516666667,Horror
Rerouting,4.1,171,1.433333333,Horror
Mona: Jinn-2,4.1,132,2.066666667,Horror
No Voltees,5.5,232,1.566666667,Horror
Mother Goose's ScaryTales,5.8,19,0.9,Horror
The Last Podcast,7.4,7,1.633333333,Horror
Head Like a Hole,6.2,33,1.55,Horror
Dark Chronicles,3.8,9,1.25,Horror
Trolled,4.2,28,1.333333333,Horror
The Exorcism of Saint Patrick,3.6,178,1.5,Horror
Apex Predators 2: The Spawning,3.2,33,1.166666667,Horror
Kifn,7.2,732,1.666666667,Horror
All We Wanted,3.5,73,1.716666667,Horror
Ice Nine Kills Presents: Welcome to Horrorwood,8.3,36,1.266666667,Horror
Lord of Wolves,2.8,145,1.45,Horror
Visher,4.3,397,1.083333333,Horror
Graveyard Shark,3.4,244,1.616666667,Horror
The Vord,3.4,76,1.683333333,Horror
Take Good Care,6.1,8,1.683333333,Horror
Janji Darah,4.4,174,1.733333333,Horror
The Book of the Witch,4.3,163,1.216666667,Horror
200KG Vampire,4,62,1.55,Horror
The Hunter's Anthology: The Demon Hunter,4.7,105,2.1,Horror
All That Remains,5.9,27,1.166666667,Horror
The Candy Store,4,93,1.433333333,Horror
The Night of the Harvest,4.5,502,2.1,Horror
Alone,7.8,15,1.466666667,Horror
Agapouse ta louloudia perissotero,5.3,193,1.433333333,Horror
Dwiju,4.6,17,1.416666667,Horror
Ga la,4.2,28,1.616666667,Horror
Jeonde Raho Bhoot Ji,5.2,145,1.866666667,Horror
Murderfest,2.9,235,1.366666667,Horror
Pagpag 24/7,4.3,65,2.166666667,Horror
The Unsolved Love Hotel Murder Case Incident,7.4,7,1.166666667,Horror
Maya,7,9,1.816666667,Horror
Deviant,5.2,49,1.333333333,Horror
Bangsal Isolasi,4.8,183,1.266666667,Horror
Retratos del Apocalipsis,7.9,22,1.25,Horror
Monster Awakens,5.6,846,1.233333333,Horror
Byte,3.3,165,1.616666667,Horror
The Alien Report,4.6,157,1.35,Horror
Jonestown: The Final Reckoning,4.3,7,0.983333333,Horror
Mulm,5.8,74,1.633333333,Horror
I Heard You Buy Souls,2.7,52,1.466666667,Horror
Silence of the Prey,3.8,303,1.616666667,Horror
Swoon,6.1,28,1.383333333,Horror
Agrinai,7.9,69,1.55,Horror
The Mitchin Murders,5.2,87,1.3,Horror
Watch Them Come Blood,7.7,8,1.366666667,Horror
Shadows Side,2,144,1.5,Horror
Scopophobia,5.3,92,1.666666667,Horror
Trope,4.2,41,1.433333333,Horror
"The Haunted, the Possessed and the Damned",2.6,65,1.85,Horror
Pasahero,6.1,27,2,Horror
Art of a Hit,4.2,223,1.55,Horror
A Savior Red,5.1,272,1.45,Horror
Don't Look Back... I Know Your Origins,3.7,116,1.733333333,Horror
The Monsters Under Our Bed,5.8,12,2.116666667,Horror
The Caller,6.8,14,1.333333333,Horror
C202,4.9,2200,2.25,Horror
Kabir Azabi: Insi ve Cinni,4,23,1.416666667,Horror
Island of the Dolls 2,3,168,1.383333333,Horror
Operation Laila,5.5,58,2.05,Horror
Listen Carefully,3.3,150,1.35,Horror
My Zombabe,5,94,1.75,Horror
Anxiety,7.8,8,1.616666667,Horror
The Last Ritual,7.7,10,1.666666667,Horror
Tenement,4.6,133,1.466666667,Horror
Liu mang qu mo shi,5.8,62,1.733333333,Horror
Ma Da: The Drowning Spirit,4.4,221,1.5,Horror
Haunted by Her Name,2.8,96,1.5,Horror
Chuzalongo,6.8,6,1.583333333,Horror
Bloody Mary,3.8,7,1.2,Horror
Devil's Horns,4.6,128,1.35,Horror
Oh My Ghost: The Finale,6.8,39,1.866666667,Horror
Undying,6.5,15,0.433333333,Horror
Granny Krampus,2.6,128,1.35,Horror
Big Bad CGI Monsters,4.8,44,1,Horror
You Shouldn't Have Let Me In,4.1,187,1.4,Horror
Toxic Daughter,5.3,57,1.75,Horror
Chasing Zombies: A George Romero Tribute,9,8,1.75,Horror
The Summer We Died,5,440,1.216666667,Horror
Curtains for Christmas,5.4,69,1.166666667,Horror
Tragic Waste,7.9,96,1.283333333,Horror
Slaughterhouse on the Hill,2.6,135,1.2,Horror
Thookudurai,4.3,2300,2.083333333,Horror
Cruel Summer III: Pray for Fall,4.3,20,1.816666667,Horror
The Haunted Studio,3.6,202,1.5,Horror
Alem-i Cin 5: Azap,4.1,15,1.266666667,Horror
The Apocalypse Box,3.3,250,1.433333333,Horror
Sea of Madness,6.9,32,1.55,Horror
Witches' Well,2.5,86,1,Horror
The Convent,3.9,24,1.333333333,Horror
Dead Rock,3.7,7,1.183333333,Horror
Demo_n,4.9,52,1.25,Horror
Mother Maker Lover Taker,5.9,46,1.65,Horror
Continente,5.1,100,1.916666667,Horror
Himalaya,3.2,406,1.416666667,Horror
Inverted,4,59,1.466666667,Horror
Slave Dolls 2: Red Rooms,2.1,8,0.283333333,Horror
Blood of the Werewolf's Claw,2.7,7,1.5,Horror
Blood Magick,9.2,13,1.65,Horror
Inherit the Witch,3.2,57,1.416666667,Horror
Claws,5.8,8,1.6,Horror
Chithini,5.9,553,2.516666667,Horror
Project Dorothy,3.9,3200,1.333333333,Horror
Insane Like Me?,4.4,60,1.433333333,Horror
The Town Without Halloween,5.5,87,1.466666667,Horror
Hell Squad 2: Fresh Meat,9.3,21,1.583333333,Horror
Tahoe Joe 2: The Sierra Nevada Bigfoot Conspiracy,4.3,260,1.233333333,Horror
Zim Zim Ala Kazim,3.6,115,1.666666667,Horror
Mr. Sandman,6.3,32,0.783333333,Horror
Cadet,6.9,61,2.1,Horror
Don Dukun,7.1,61,1.633333333,Horror
Stereoscope,4,131,1.516666667,Horror
Left One Alive,3.8,30,1.483333333,Horror
Happy Halloween,6.2,23,1.6,Horror
Big Cats,2.9,156,1.55,Horror
A Haunting in Council House,4.9,57,1.566666667,Horror
The Despaired,6.5,37,2.166666667,Horror
4:44 : Time of Fear,5.4,23,0.733333333,Horror
Creepypasta: Deathnet,3.3,69,1.183333333,Horror
Oru Kadha Sollattaa Sir,6.1,41,2.166666667,Horror
Morena,5.4,131,1.766666667,Horror
Bedtime Stories: Tales of Love and Hate,7.7,15,1.083333333,Horror
The Bench,3.8,189,1.25,Horror
Monkey's Magic Merry Go Round,7.4,12,1.516666667,Horror
Secret Shadow,7.4,18,1.366666667,Horror
Coven of the Black Cube,7.2,28,1.616666667,Horror
Passages of Nexus,5.3,326,1.8,Horror
Blood and Black,6.9,1100,1.466666667,Horror
El tema del verano,7.2,25,1.516666667,Horror
Amityville Backrooms,3.7,39,1.2,Horror
Cold Blows the Wind,5.7,807,1.416666667,Horror
Videotheque,5.2,108,1.866666667,Horror
A Hell of a Difference,4.7,53,1.333333333,Horror
Pesadilla,6.5,50,1.866666667,Horror
O Clube das Mulheres de Negócios,4.7,115,1.583333333,Horror
In the Belly of a Tiger,7.5,104,1.516666667,Horror
Terrornet,3.7,96,1.466666667,Horror
The Gatekeeper,5.5,20,1.616666667,Horror
Cursed in Baja,6.7,34,1.333333333,Horror
Devil Hunters,8.7,129,2,Horror
Wolves Against the World,3.4,68,1.466666667,Horror
A Cold Grave,3.5,280,1.25,Horror
Death Ph.D,2,146,1.783333333,Horror
Nûfer,2.8,16,1.633333333,Horror
A Maldição de Romanova,5,22,1.333333333,Horror
The Night Curse of Reatrei,4.4,121,1.583333333,Horror
30 to 45,3.8,19,1.966666667,Horror
Ripper Revealed,3.6,204,1.166666667,Horror
Night Talkers,4,107,1.483333333,Horror
Paku Tanah Jawa,4.2,125,1.666666667,Horror
Nowhere Land,3.4,13,1.4,Horror
Blood and Breakfast,5.8,32,1.4,Horror
Kabandha,9.2,30,2.066666667,Horror
Asgaar,9.2,43,2.3,Horror
Killer Campout Part II,5.6,29,1.55,Horror
Para Betina Pengikut Iblis: Part 2,4,132,1.5,Horror
Blood Dried Hands,6.3,171,1.916666667,Horror
Waruga: Kutukan Ilmu Hitam,6.3,34,1.416666667,Horror
Dia de Finados,9.1,8,1.283333333,Horror
Cruel: The Cross Village Encounter,4.5,48,0.95,Horror
II,8.6,30,0.35,Horror
A Most Atrocious Thing,3.8,265,1.25,Horror
Night Games,5.6,290,1.65,Horror
Fright,6.3,78,1.35,Horror
Side Effects May Vary,7.2,43,1.35,Horror
Jason in Indianapolis: A Friday the 13th Tribute,6.5,25,2,Horror
Dosa Musyrik,6.6,16,1.533333333,Horror
Quadrant: Noir Version,7.2,13,1.216666667,Horror
Wind and Bone,5.8,18,1.55,Horror
Jimmy,4.1,216,1.416666667,Horror
I Saw Black Clouds,3.9,37,1.316666667,Horror
Cold Blooded,4.2,18,1.3,Horror
Influenza,4.3,34,1.633333333,Horror
El Kafirun,6.6,20,1.166666667,Horror
There Is a Monster,3.7,179,1.366666667,Horror
Brain Tumor,3.8,52,1.266666667,Horror
The Whisper in the Woods,5.4,42,1.183333333,Horror
Idiot Girls and School Ghost: School Anniversary,7,67,1.5,Horror
Death Web,5.4,87,1.066666667,Horror
The World Drops Dead,8.4,7,1.183333333,Horror
The Final Party,3.5,10,1.3,Horror
Alien Legacy: Terror on Luxor Ridge,5.7,22,2.116666667,Horror
Elf in the Hood,4.5,21,1.266666667,Horror
Malee,3.4,15,1.416666667,Horror
Murdaritaville,3.4,118,1.033333333,Horror
A Gong,6,13,1.783333333,Horror
Dead Fun,9,12,1.016666667,Horror
Huggin Molly,5.9,88,0.9,Horror
The John Perkins Tapes,4.6,15,1.283333333,Horror
Earworm,2.4,221,1.683333333,Horror
P2,4.5,10,1.75,Horror
Black Theta,7.4,11,1.816666667,Horror
FPS,4.3,20,1,Horror
Possession Street,6.5,41,1.6,Horror
Sinakagon,6.9,33,1.916666667,Horror
The Awkward Stage,5.6,15,1.15,Horror
Misteri Bilik Korek Api,5.6,10,1.216666667,Horror
Hellvira's Haunted Asylum of Horror,5.8,38,1.966666667,Horror
Talahib,5.4,21,1.383333333,Horror
The Frontrooms,3.3,44,1.233333333,Horror
Campfire Dead by Dawn,3,65,1.45,Horror
The Unrighteous,5.1,35,1.45,Horror
Slenderverse: The Rise and Fall of Slenderman,8.8,7,1.933333333,Horror
Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,7.5,11,1.566666667,Horror
105 Minutes,3.4,2300,2,Horror
Boney Island Reality Show,4.2,23,1.45,Horror
Easter Evil,1.5,153,1.2,Horror
Histórias Estranhas 2,7.6,7,1.366666667,Horror
Don't Break the Rules,2.7,57,1.616666667,Horror
Wishes of the Blue Girl,4.3,382,1.216666667,Horror
Behold the Claw,5.6,17,1.25,Horror
Severance Mountain,5.3,17,1.233333333,Horror
Lipstick on the Glass,4.1,13,1.933333333,Horror
The Mermaid,7.8,36,1.75,Horror
Voidcaller,6.6,43,1.416666667,Horror
Siapa Buka Lampu?,7.3,7,1.533333333,Horror
The Circle of Death,7.4,5,1.433333333,Horror
Welcome Week: A College Horror Anthology,4,129,1.633333333,Horror
In the Room Where He Waits,4.9,87,1.383333333,Horror
Aranam,7.5,402,2.116666667,Horror
Screamwalkers,3.8,56,1.033333333,Horror
Day of the Clones,3.9,66,1.633333333,Horror
Wrong Places,2.1,65,1.55,Horror
La Hierba del Diablo,3.8,51,1.333333333,Horror
Teddiscare,2,177,1.366666667,Horror
Unknown Caller,7.3,35,1.05,Horror
Dabba,5,22,1.25,Horror
Ananya,8.8,888,2.266666667,Horror
Cin Köyü,1,15,1.25,Horror
Amityville Webcam,3.6,17,1.7,Horror
Lizzie Lazarus,4.2,111,1.516666667,Horror
Tie Die,3,8,1.333333333,Horror
Town Mall 2,6.9,16,1.433333333,Horror
Historias de Halloween,6.6,26,1.333333333,Horror
Body & Soul,3.1,43,1.25,Horror
Shadows of Bigfoot,4,146,1.216666667,Horror
Finger Licking,4.7,18,1.483333333,Horror
American Terror Tales 3,2.4,58,0.966666667,Horror
Blackest Darkness,5.5,75,1.266666667,Horror
Re:Human,5.7,39,1.8,Horror
La cárcel Maldita,4.7,6,1.45,Horror
Danyang Mahar Tukar Nyawa,5.9,10,1.833333333,Horror
Akh,5.3,116,2.283333333,Horror
Busted Babies,7.7,14,1.45,Horror
The Geechee Witch: A Boo Hag Story,7.2,15,1.466666667,Horror
The Seven Darks,4.2,125,1.05,Horror
Bored Games,3.5,122,1.266666667,Horror
La Chancla Del Diablo,4.4,13,1.5,Horror
